year,id,agekdbrn,educ,racehisp
2010,1882,21,12,White
2010,1885,16,9,Black
2010,1886,19,9,White
2010,1887,23,15,Black
2010,1888,20,14,White
2010,1889,18,14,Black
2010,1890,19,9,Black
2010,1892,19,12,White
2010,1893,19,9,Black
2010,1894,22,16,Black
2010,1895,21,15,Black
2010,1896,17,9,White
2010,1900,27,13,Black
2010,1901,21,12,Black
2010,1902,16,14,White
2010,1905,18,14,Black
2010,1907,21,12,Black
2010,1908,26,11,Black
2010,1910,17,13,Black
2010,1911,19,11,White
2010,1912,18,12,Black
2010,1914,27,9,White
2010,1915,23,14,White
2010,1920,18,15,White
2010,1921,23,12,White
2010,1922,18,10,Black
2010,1925,20,16,Black
2010,1928,19,14,Black
2010,1929,20,15,Black
2010,1930,21,14,Black
2010,1931,16,11,White
2010,1932,24,16,Black
2010,1933,20,15,Other
2010,1935,14,8,Hispanic
2010,1936,18,14,White
2010,1937,22,12,White
2010,1938,20,15,White
2010,1939,30,12,White
2010,1941,18,8,White
2010,1942,29,9,White
2010,1945,16,12,White
2010,1946,26,16,White
2010,1947,17,14,White
2010,1948,24,13,White
2010,1949,16,9,White
2010,1950,24,8,White
2010,1951,20,12,White
2010,1952,21,12,White
2010,1953,38,17,White
2010,1954,25,12,White
2010,1955,17,11,White
2010,1957,19,11,Black
2010,1958,17,12,White
2010,1959,18,14,White
2010,1960,24,13,White
2010,1962,19,12,White
2010,1963,39,8,White
2010,1964,21,15,White
2010,1966,15,13,White
2010,1968,23,10,White
2010,1969,18,12,White
2010,1970,27,14,White
2010,1971,36,12,White
2010,1972,21,14,White
2010,1973,23,12,White
2010,1974,27,11,Black
2010,1975,52,12,Black
2010,1977,21,14,Hispanic
2010,1979,21,11,White
2010,1980,18,14,White
2010,1981,26,16,White
2010,1982,26,12,Hispanic
2010,1983,24,14,White
2010,1984,23,17,White
2010,1985,19,12,White
2010,1986,15,12,Black
2010,1988,19,12,White
2010,1989,21,12,White
2010,1990,16,12,Black
2010,1991,21,14,White
2010,1992,31,12,White
2010,1993,16,8,Other
2010,1995,19,12,Hispanic
2010,1996,24,12,White
2010,1997,15,12,White
2010,1998,18,16,White
2010,1999,23,10,White
2010,2000,20,12,White
2010,2001,20,14,White
2010,2002,24,16,White
2010,2003,20,16,White
2010,2005,21,14,White
2010,2006,27,20,Hispanic
2010,2007,21,16,White
2010,2008,21,16,White
2010,2011,25,19,Other
2010,2012,29,20,White
2010,2013,22,19,White
2010,2014,20,14,White
2010,2015,28,18,Black
2010,2018,18,12,Hispanic
2010,2019,19,14,Hispanic
2010,2020,19,12,White
2010,2021,22,12,White
2010,2022,22,9,Hispanic
2010,2023,20,8,White
2010,2024,24,12,White
2010,2027,31,16,White
2010,2028,15,10,White
2010,2029,26,12,White
2010,2030,34,15,White
2010,2032,19,10,White
2010,2033,24,16,White
2010,2034,23,12,White
2010,2036,17,12,White
2010,2038,17,11,Other
2010,2040,33,16,White
2010,2041,21,12,White
2010,2042,18,12,White
2010,2043,23,16,White
2012,3,32,12,Hispanic
2012,4,24,13,White
2012,5,24,16,Black
2012,6,25,19,White
2012,7,23,15,White
2012,8,17,11,Hispanic
2012,9,18,9,Black
2012,11,22,10,White
2012,12,26,16,Black
2012,13,20,12,White
2012,14,16,12,Black
2012,16,25,13,Black
2012,17,28,12,Hispanic
2012,18,21,13,Black
2012,19,34,12,Hispanic
2012,22,25,10,Hispanic
2012,23,23,14,White
2012,24,28,16,Other
2012,25,37,12,White
2012,26,27,17,White
2012,28,33,10,Hispanic
2012,29,27,16,Black
2012,30,22,13,White
2012,32,28,14,White
2012,34,34,16,Other
2012,36,33,18,White
2012,40,17,14,Black
2012,42,27,14,White
2012,44,27,16,White
2012,45,34,16,White
2012,46,22,16,White
2012,47,22,16,White
2012,48,35,16,White
2012,49,23,16,White
2012,50,26,19,White
2012,51,29,16,White
2012,52,29,16,Other
2012,53,37,20,White
2012,54,33,14,Hispanic
2012,55,33,20,White
2012,56,30,20,Other
2012,57,23,14,Hispanic
2012,58,21,12,Black
2012,59,18,8,Hispanic
2012,60,18,9,Hispanic
2012,61,19,19,Black
2012,62,23,19,Black
2012,64,42,17,Black
2012,65,33,16,Black
2012,67,17,11,Black
2012,68,36,16,Black
2012,70,30,14,White
2012,72,25,16,White
2012,73,38,17,White
2012,74,31,14,White
2012,75,33,16,Hispanic
2012,76,26,12,White
2012,77,29,16,White
2012,78,26,14,White
2012,79,25,13,Hispanic
2012,80,19,12,Hispanic
2012,83,35,16,White
2012,84,32,20,Other
2012,87,26,12,Hispanic
2012,89,29,13,White
2012,90,30,14,Hispanic
2012,91,27,18,Hispanic
2012,93,27,16,Other
2012,94,33,12,White
2012,95,17,10,Hispanic
2012,96,20,14,Hispanic
2012,97,30,16,White
2012,101,29,12,White
2012,103,21,20,White
2012,104,20,12,Hispanic
2012,107,28,19,White
2012,109,20,18,Black
2012,111,23,14,Black
2012,112,31,16,Black
2012,115,24,12,White
2012,116,27,12,White
2012,117,19,14,White
2012,118,35,18,White
2012,119,22,12,White
2012,120,22,14,White
2012,121,30,18,White
2012,125,19,16,White
2012,126,18,20,Hispanic
2012,127,39,19,White
2012,129,18,12,Hispanic
2012,131,25,12,White
2012,134,21,12,Hispanic
2012,136,20,12,Black
2012,137,15,13,Black
2012,138,22,8,Hispanic
2012,139,25,16,Other
2012,140,35,16,Other
2012,141,29,16,Black
2012,142,34,14,Hispanic
2012,143,30,16,White
2012,144,24,16,Other
2012,146,26,14,Black
2012,147,20,14,Hispanic
2012,149,25,14,Hispanic
2012,150,35,14,Hispanic
2012,151,15,9,Hispanic
2012,155,19,11,Hispanic
2012,156,19,14,White
2012,159,32,14,Hispanic
2012,160,18,13,Hispanic
2012,161,28,17,Other
2012,162,34,17,Hispanic
2012,163,27,12,Black
2012,164,33,12,White
2012,165,28,13,White
2012,170,38,16,White
2012,171,30,15,Other
2012,178,30,16,White
2012,179,30,19,White
2012,180,22,9,Hispanic
2012,181,23,12,Hispanic
2012,182,20,14,Hispanic
2012,183,19,11,Hispanic
2012,184,37,13,White
2012,185,28,16,Black
2012,187,28,17,White
2012,188,21,12,Hispanic
2012,189,31,16,Other
2012,191,41,12,White
2012,192,25,12,White
2012,193,38,12,White
2012,195,19,12,White
2012,196,19,13,Black
2012,197,18,12,Hispanic
2012,198,21,14,Hispanic
2012,201,19,9,Hispanic
2012,203,19,16,Hispanic
2012,204,20,17,Hispanic
2012,206,17,13,Black
2012,210,21,14,White
2012,213,26,16,Black
2012,214,19,14,Hispanic
2012,215,22,18,White
2012,216,32,19,White
2012,217,39,12,White
2012,218,26,12,Hispanic
2012,219,17,12,Hispanic
2012,220,21,9,Hispanic
2012,222,17,11,White
2012,224,21,12,Hispanic
2012,225,19,12,White
2012,228,27,19,White
2012,229,25,12,Hispanic
2012,232,25,16,Black
2012,233,18,12,Black
2012,234,27,14,Black
2012,235,21,13,Black
2012,237,18,17,Black
2012,238,16,12,Hispanic
2012,239,30,14,Hispanic
2012,240,21,10,Hispanic
2012,241,27,12,White
2012,242,26,16,White
2012,243,31,18,White
2012,245,32,12,White
2012,247,25,12,Hispanic
2012,250,19,16,Hispanic
2012,251,34,14,White
2012,252,23,16,Hispanic
2012,255,22,12,Hispanic
2012,256,18,8,Black
2012,257,28,10,Black
2012,258,23,12,Hispanic
2012,259,25,16,White
2012,260,28,16,White
2012,261,30,12,White
2012,262,31,16,White
2012,263,21,12,White
2012,264,35,17,White
2012,265,31,16,White
2012,266,27,16,White
2012,267,25,16,White
2012,268,30,18,White
2012,269,27,12,White
2012,270,25,16,White
2012,271,26,12,White
2012,272,24,14,White
2012,273,31,11,White
2012,274,27,14,White
2012,275,19,16,White
2012,276,18,14,White
2012,277,18,12,White
2012,279,23,16,White
2012,280,29,16,White
2012,281,32,20,White
2012,283,20,16,White
2012,284,22,13,White
2012,286,26,14,White
2012,287,23,16,White
2012,290,18,9,Hispanic
2012,291,17,14,Black
2012,292,30,16,Black
2012,293,30,13,White
2012,294,19,14,Black
2012,296,21,14,Black
2012,297,29,18,White
2012,298,20,12,White
2012,300,21,12,White
2012,303,18,12,White
2012,306,29,20,Black
2012,307,37,18,White
2012,310,21,16,Black
2012,311,20,16,White
2012,312,38,8,Black
2012,313,30,18,White
2012,314,25,20,White
2012,315,34,17,White
2012,316,25,20,White
2012,317,26,16,Black
2012,319,26,13,Black
2012,320,29,12,Black
2012,322,32,15,Black
2012,323,28,16,White
2012,324,19,12,Hispanic
2012,326,23,14,White
2012,333,35,17,White
2012,334,25,8,White
2012,335,37,17,White
2012,336,19,12,White
2012,337,18,17,White
2012,338,27,15,White
2012,339,15,9,White
2012,340,24,16,White
2012,341,33,16,White
2012,342,27,16,White
2012,343,36,19,White
2012,346,27,16,White
2012,349,32,12,White
2012,351,24,13,White
2012,353,24,10,White
2012,355,26,14,White
2012,356,23,13,White
2012,357,29,18,White
2012,361,21,15,White
2012,362,20,12,White
2012,363,22,12,White
2012,365,18,10,White
2012,366,30,12,White
2012,367,28,16,White
2012,369,24,12,White
2012,370,21,12,White
2012,371,17,15,White
2012,372,29,16,White
2012,373,33,9,White
2012,374,33,12,White
2012,376,17,12,White
2012,377,27,14,White
2012,378,35,15,White
2012,382,31,13,Other
2012,383,29,16,Other
2012,384,15,14,White
2012,385,30,18,White
2012,386,36,16,White
2012,387,17,14,White
2012,389,23,17,White
2012,391,18,11,White
2012,396,30,19,Hispanic
2012,398,26,15,Black
2012,399,28,13,White
2012,405,34,17,Hispanic
2012,406,23,12,Other
2012,407,18,14,White
2012,409,26,20,Black
2012,412,19,19,White
2012,413,26,20,White
2012,414,20,16,White
2012,415,24,16,White
2012,417,21,20,White
2012,418,21,13,White
2012,420,17,10,Black
2012,428,30,16,White
2012,429,32,16,White
2012,430,28,12,White
2012,431,24,14,White
2012,433,23,11,Black
2012,434,23,14,White
2012,435,35,20,White
2012,436,27,16,Hispanic
2012,438,17,11,White
2012,439,22,16,White
2012,440,34,14,White
2012,441,24,14,Hispanic
2012,442,28,12,White
2012,443,20,15,Black
2012,444,17,11,Black
2012,446,29,13,White
2012,447,22,13,Black
2012,448,18,12,White
2012,450,27,13,Black
2012,451,33,20,White
2012,455,21,16,White
2012,456,32,12,White
2012,458,23,14,Hispanic
2012,460,31,12,White
2012,462,20,19,Hispanic
2012,464,36,18,White
2012,465,28,18,Other
2012,466,32,16,White
2012,467,35,18,White
2012,470,25,17,Other
2012,473,14,9,Black
2012,474,21,18,Black
2012,476,16,9,Black
2012,480,32,13,White
2012,481,34,12,White
2012,482,22,13,White
2012,483,22,14,Hispanic
2012,484,20,10,Black
2012,486,17,12,Black
2012,487,18,15,White
2012,489,24,12,Black
2012,490,20,12,White
2012,491,17,11,Hispanic
2012,492,30,20,Black
2012,493,21,13,White
2012,494,24,16,White
2012,495,24,15,White
2012,496,28,8,White
2012,497,27,12,Hispanic
2012,498,18,12,Hispanic
2012,499,22,12,Hispanic
2012,501,22,17,White
2012,502,30,18,White
2012,504,23,13,Hispanic
2012,505,16,10,Hispanic
2012,506,27,12,Hispanic
2012,508,40,20,White
2012,510,25,14,Black
2012,511,15,12,Black
2012,513,24,12,White
2012,515,25,14,White
2012,516,29,16,White
2012,517,16,8,White
2012,518,24,9,Hispanic
2012,519,23,8,Hispanic
2012,520,23,9,Hispanic
2012,521,18,12,Black
2012,523,24,12,Black
2012,524,30,9,Black
2012,526,27,12,Black
2012,532,18,12,Black
2012,533,21,12,White
2012,534,19,14,White
2012,535,23,12,White
2012,536,31,15,White
2012,537,25,13,White
2012,538,24,12,White
2012,539,25,14,White
2012,540,29,18,White
2012,542,17,11,Black
2012,543,35,10,Hispanic
2012,544,20,13,Black
2012,546,18,12,Black
2012,547,20,10,Black
2012,549,18,11,Hispanic
2012,551,24,14,White
2012,552,23,15,Black
2012,554,17,10,Black
2012,555,19,12,Black
2012,556,21,11,Black
2012,557,22,10,Black
2012,558,30,10,Black
2012,560,20,12,Hispanic
2012,562,21,12,Hispanic
2012,564,25,14,Black
2012,565,19,12,Hispanic
2012,567,30,17,Black
2012,568,27,11,Hispanic
2012,569,21,15,Hispanic
2012,572,25,16,Hispanic
2012,573,34,17,White
2012,574,30,16,White
2012,575,39,14,Black
2012,576,28,10,Black
2012,577,23,12,White
2012,578,18,12,Black
2012,579,34,13,White
2012,581,22,12,Other
2012,583,31,19,Other
2012,584,30,20,White
2012,585,25,20,Other
2012,586,27,17,Black
2012,587,29,18,White
2012,588,28,12,Black
2012,589,17,11,Black
2012,590,18,13,Black
2012,593,27,14,White
2012,594,19,12,White
2012,595,33,16,White
2012,596,26,14,Black
2012,598,30,18,White
2012,600,36,18,Hispanic
2012,601,28,16,White
2012,602,26,20,White
2012,603,31,13,White
2012,605,22,12,White
2012,607,18,12,White
2012,609,24,12,White
2012,610,32,16,White
2012,611,19,18,White
2012,612,20,13,White
2012,614,23,14,Hispanic
2012,615,22,14,Other
2012,616,34,16,White
2012,617,21,12,Hispanic
2012,618,21,14,Other
2012,621,18,14,Black
2012,622,27,12,White
2012,623,26,14,White
2012,624,20,14,White
2012,625,25,12,Black
2012,626,41,18,White
2012,632,19,10,White
2012,633,23,13,White
2012,634,21,12,White
2012,635,19,11,White
2012,636,26,14,White
2012,637,19,14,White
2012,638,19,13,White
2012,639,20,12,White
2012,640,30,12,Hispanic
2012,641,19,15,White
2012,642,15,11,White
2012,643,21,12,Hispanic
2012,644,34,15,White
2012,645,23,12,White
2012,646,30,15,White
2012,649,24,16,Hispanic
2012,652,16,8,Hispanic
2012,655,35,16,White
2012,657,33,13,Black
2012,658,19,14,Hispanic
2012,661,26,12,White
2012,663,17,13,Black
2012,665,18,12,Black
2012,666,23,12,Black
2012,668,25,12,Black
2012,669,27,17,White
2012,670,23,14,White
2012,671,25,16,Black
2012,672,31,16,White
2012,673,29,18,White
2012,676,31,9,White
2012,678,30,12,White
2012,680,17,9,Hispanic
2012,681,24,9,Hispanic
2012,682,14,14,Black
2012,684,26,12,Hispanic
2012,685,21,15,Other
2012,686,23,16,Other
2012,687,28,12,Hispanic
2012,688,22,12,Hispanic
2012,691,24,12,Hispanic
2012,693,19,15,White
2012,694,19,13,White
2012,695,22,13,White
2012,696,28,17,Hispanic
2012,697,25,14,Hispanic
2012,699,29,16,White
2012,700,25,14,White
2012,701,28,14,White
2012,705,29,20,White
2012,707,21,12,White
2012,708,21,13,White
2012,709,20,12,White
2012,710,34,16,White
2012,711,29,11,White
2012,712,19,13,White
2012,713,23,12,White
2012,714,18,12,White
2012,715,24,14,White
2012,717,19,13,White
2012,718,33,20,White
2012,719,33,15,White
2012,720,20,12,Black
2012,721,17,11,White
2012,723,19,13,White
2012,726,25,12,White
2012,727,39,13,White
2012,730,18,12,White
2012,731,16,8,Black
2012,732,18,12,Black
2012,735,34,16,White
2012,736,21,8,White
2012,737,20,12,White
2012,738,17,13,White
2012,739,35,12,White
2012,740,30,12,White
2012,741,25,16,White
2012,742,30,18,Other
2012,745,20,16,White
2012,747,24,13,White
2012,749,18,11,White
2012,751,18,12,Black
2012,752,25,14,White
2012,756,28,14,White
2012,757,29,17,White
2012,759,17,13,Black
2012,761,26,16,Black
2012,762,22,12,White
2012,763,25,12,Hispanic
2012,765,27,15,White
2012,766,23,13,White
2012,768,31,12,White
2012,769,20,12,Black
2012,770,19,13,Hispanic
2012,771,20,13,Hispanic
2012,773,23,8,Hispanic
2012,774,30,14,Hispanic
2012,775,21,13,Hispanic
2012,776,33,15,Hispanic
2012,777,23,14,Other
2012,780,33,16,White
2012,781,22,15,White
2012,782,28,16,White
2012,783,26,15,White
2012,786,23,12,White
2012,787,18,13,White
2012,788,24,16,White
2012,789,25,15,White
2012,790,29,16,White
2012,792,21,11,White
2012,793,16,14,White
2012,794,32,16,Other
2012,796,24,12,White
2012,797,35,14,Other
2012,799,29,16,White
2012,800,20,12,Hispanic
2012,801,29,13,White
2012,802,26,13,White
2012,803,20,15,White
2012,804,35,12,White
2012,805,31,20,Other
2012,806,25,12,White
2012,807,22,12,White
2012,809,25,11,Black
2012,810,21,12,Black
2012,812,16,9,Black
2012,813,21,9,White
2012,814,21,18,White
2012,815,33,16,White
2012,816,30,12,White
2012,817,20,16,White
2012,819,19,12,White
2012,820,24,11,White
2012,821,23,16,White
2012,822,22,14,White
2012,823,21,14,Black
2012,825,31,16,White
2012,826,32,16,White
2012,828,19,12,White
2012,829,19,16,Black
2012,830,17,15,Black
2012,831,25,15,White
2012,832,28,16,Black
2012,833,27,16,White
2012,834,32,12,Hispanic
2012,835,15,9,Black
2012,838,21,12,White
2012,839,26,13,White
2012,841,17,12,Black
2012,842,24,12,White
2012,843,18,12,White
2012,844,22,12,White
2012,845,25,16,White
2012,846,22,10,White
2012,847,19,15,White
2012,848,25,10,White
2012,852,23,17,White
2012,853,27,12,White
2012,856,31,10,White
2012,859,28,11,White
2012,860,18,12,White
2012,861,27,12,White
2012,862,23,11,White
2012,863,18,11,Black
2012,865,25,18,Black
2012,866,38,11,Black
2012,867,29,16,White
2012,869,17,13,White
2012,871,21,16,Hispanic
2012,875,34,12,White
2012,878,17,10,Hispanic
2012,881,40,12,White
2012,882,21,10,Black
2012,883,20,9,Hispanic
2012,885,20,12,Hispanic
2012,887,24,13,White
2012,888,19,12,White
2012,889,28,16,White
2012,890,21,15,White
2012,891,24,18,White
2012,893,37,16,White
2012,894,28,14,White
2012,895,28,19,White
2012,896,34,18,Black
2012,897,21,13,Hispanic
2012,898,17,11,White
2012,899,17,12,Black
2012,901,28,16,White
2012,902,23,15,White
2012,903,18,12,White
2012,906,25,13,White
2012,907,26,18,White
2012,909,20,13,White
2012,910,18,14,White
2012,911,27,9,Black
2012,912,21,15,Black
2012,919,21,12,White
2012,920,22,13,White
2012,923,19,12,White
2012,924,27,13,White
2012,928,30,12,White
2012,929,26,15,White
2012,930,26,12,White
2012,931,20,14,White
2012,932,30,14,White
2012,934,17,11,White
2012,935,20,12,Hispanic
2012,936,28,12,Black
2012,937,18,14,Hispanic
2012,939,24,12,White
2012,940,26,12,White
2012,942,21,12,White
2012,943,23,14,Black
2012,945,32,12,White
2012,946,25,16,White
2012,947,26,16,Black
2012,948,30,14,White
2012,949,19,12,White
2012,950,20,12,White
2012,951,27,12,White
2012,953,34,20,White
2012,954,27,18,Hispanic
2012,955,31,18,White
2012,956,29,12,White
2012,957,21,12,White
2012,958,27,12,White
2012,959,26,16,White
2012,962,19,14,White
2012,964,39,16,White
2012,965,25,16,White
2012,966,21,12,Hispanic
2012,967,22,16,White
2012,968,21,17,Hispanic
2012,969,24,17,White
2012,971,20,12,Other
2012,972,23,12,White
2012,973,24,20,White
2012,974,18,11,White
2012,975,26,16,White
2012,976,22,18,White
2012,977,24,16,White
2012,978,29,15,White
2012,979,17,16,White
2012,980,24,16,White
2012,981,25,14,White
2012,983,21,12,White
2012,984,20,13,White
2012,985,22,14,White
2012,986,20,12,White
2012,988,21,11,White
2012,989,19,14,White
2012,991,28,12,Hispanic
2012,992,15,12,Black
2012,995,21,9,White
2012,997,31,14,White
2012,998,20,12,White
2012,999,24,18,White
2012,1000,29,14,White
2012,1001,33,12,White
2012,1003,22,8,Hispanic
2012,1006,21,16,Hispanic
2012,1010,21,12,White
2012,1012,25,13,White
2012,1013,20,12,White
2012,1014,18,12,White
2012,1017,33,18,White
2012,1019,20,10,White
2012,1022,24,13,White
2012,1024,40,17,White
2012,1025,19,8,Other
2012,1026,25,12,White
2012,1027,33,16,White
2012,1031,24,16,Black
2012,1034,17,12,White
2012,1035,20,11,White
2012,1036,30,20,White
2012,1038,21,13,White
2012,1040,25,16,White
2012,1041,29,16,White
2012,1043,26,9,White
2012,1044,26,15,White
2012,1045,27,10,White
2012,1046,21,10,White
2012,1048,24,14,Hispanic
2012,1049,18,10,Other
2012,1050,18,13,Black
2012,1051,34,12,White
2012,1052,24,8,White
2012,1053,20,10,White
2012,1056,27,12,White
2012,1059,29,16,White
2012,1061,23,12,White
2012,1062,18,14,White
2012,1064,23,14,White
2012,1068,18,13,Black
2012,1069,14,16,Black
2012,1070,19,14,Hispanic
2012,1071,18,11,Black
2012,1072,20,12,White
2012,1073,29,12,White
2012,1074,20,12,Black
2012,1075,23,12,White
2012,1077,28,16,White
2012,1080,27,14,White
2012,1083,16,17,White
2012,1087,26,9,White
2012,1088,20,14,White
2012,1089,17,11,Black
2012,1090,29,15,White
2012,1091,13,12,Black
2012,1092,18,12,White
2012,1093,28,12,White
2012,1095,26,16,Black
2012,1096,21,11,White
2012,1097,27,17,White
2012,1098,34,18,White
2012,1099,31,18,White
2012,1100,18,12,White
2012,1102,20,11,White
2012,1103,25,16,White
2012,1105,20,15,White
2012,1106,21,9,White
2012,1107,20,10,White
2012,1108,19,9,White
2012,1109,19,9,White
2012,1110,20,12,White
2012,1111,31,17,White
2012,1112,26,12,White
2012,1113,28,16,White
2012,1114,20,14,White
2012,1115,35,12,White
2012,1121,25,12,White
2012,1122,18,12,White
2012,1125,22,12,White
2012,1126,18,10,White
2012,1127,25,14,White
2012,1130,19,16,White
2012,1132,17,14,Black
2012,1135,20,13,Black
2012,1137,21,14,White
2012,1138,27,16,White
2012,1139,18,10,White
2012,1140,21,12,Black
2012,1141,31,15,Black
2012,1142,24,18,White
2012,1143,18,10,White
2012,1144,27,16,White
2012,1145,19,13,Black
2012,1146,19,11,White
2012,1147,16,16,Black
2012,1149,22,12,White
2012,1150,27,17,Other
2012,1152,24,8,White
2012,1153,34,14,White
2012,1154,22,8,White
2012,1155,19,12,Black
2012,1156,18,11,White
2012,1158,19,14,Black
2012,1159,14,14,Black
2012,1160,24,12,Black
2012,1161,21,12,Black
2012,1162,24,12,White
2012,1163,23,14,Black
2012,1165,18,12,Black
2012,1168,22,13,White
2012,1169,25,16,White
2012,1171,20,12,White
2012,1172,26,16,Black
2012,1173,30,16,White
2012,1174,20,12,White
2012,1175,26,12,Black
2012,1176,26,12,White
2012,1178,27,14,White
2012,1179,20,14,White
2012,1180,27,16,White
2012,1181,24,15,White
2012,1182,17,12,White
2012,1183,17,11,Black
2012,1184,18,11,Black
2012,1185,35,16,White
2012,1186,17,12,Black
2012,1188,17,10,White
2012,1191,22,14,White
2012,1192,32,16,Black
2012,1194,17,14,Black
2012,1196,21,12,White
2012,1197,20,14,White
2012,1198,16,14,Black
2012,1199,19,12,White
2012,1201,28,14,White
2012,1202,25,8,White
2012,1203,21,13,White
2012,1204,21,13,Black
2012,1205,24,14,White
2012,1206,15,12,White
2012,1207,18,12,Hispanic
2012,1209,21,15,White
2012,1210,23,14,White
2012,1211,30,16,White
2012,1215,18,14,Black
2012,1217,18,14,White
2012,1219,21,8,White
2012,1223,25,15,White
2012,1224,34,18,White
2012,1225,22,16,White
2012,1226,22,9,White
2012,1227,31,14,Other
2012,1228,21,12,White
2012,1229,22,11,Black
2012,1232,20,12,Black
2012,1233,21,12,White
2012,1234,22,12,Black
2012,1235,23,14,White
2012,1236,20,12,White
2012,1237,24,15,White
2012,1239,30,16,White
2012,1240,26,16,White
2012,1241,20,8,White
2012,1242,32,16,White
2012,1245,25,12,White
2012,1246,27,12,White
2012,1247,18,12,White
2012,1248,18,12,White
2012,1249,19,14,White
2012,1251,26,12,White
2012,1254,25,20,Black
2012,1255,20,12,Black
2012,1256,23,14,White
2012,1257,20,13,Black
2012,1259,22,16,Black
2012,1260,21,8,White
2012,1261,25,10,White
2012,1262,25,12,White
2012,1263,25,12,White
2012,1264,26,15,White
2012,1265,21,12,White
2012,1266,30,16,White
2012,1268,14,12,Black
2012,1271,19,12,White
2012,1273,21,13,White
2012,1274,25,17,White
2012,1275,26,20,Black
2012,1276,21,11,Black
2012,1278,30,15,Black
2012,1281,29,12,White
2012,1283,26,12,Black
2012,1284,29,12,Black
2012,1285,20,12,Black
2012,1286,16,9,Black
2012,1287,30,15,Black
2012,1290,19,13,Black
2012,1291,16,13,White
2012,1292,24,10,White
2012,1294,20,13,White
2012,1295,21,13,Black
2012,1296,21,14,Black
2012,1298,19,17,White
2012,1299,30,16,White
2012,1300,20,16,White
2012,1301,26,16,White
2012,1302,18,12,White
2012,1303,21,16,Black
2012,1304,23,12,White
2012,1305,18,12,Black
2012,1306,16,11,Black
2012,1307,25,16,Black
2012,1308,25,12,White
2012,1310,20,12,White
2012,1311,23,12,White
2012,1312,34,12,White
2012,1313,28,12,White
2012,1315,23,16,White
2012,1317,24,18,White
2012,1318,28,16,White
2012,1319,34,16,White
2012,1320,27,16,Other
2012,1321,19,12,White
2012,1323,16,12,White
2012,1324,24,12,White
2012,1325,18,12,White
2012,1326,23,12,White
2012,1327,29,14,White
2012,1329,22,12,White
2012,1330,18,12,White
2012,1332,27,16,White
2012,1333,27,20,White
2012,1335,27,15,White
2012,1336,21,14,White
2012,1337,26,15,White
2012,1338,25,18,White
2012,1340,32,8,White
2012,1341,19,14,White
2012,1342,23,12,White
2012,1343,32,9,White
2012,1344,17,14,White
2012,1345,22,12,White
2012,1346,22,12,White
2012,1347,27,13,White
2012,1348,22,16,White
2012,1349,24,14,White
2012,1350,26,13,White
2012,1351,29,18,White
2012,1352,29,19,White
2012,1353,27,16,White
2012,1354,36,20,White
2012,1355,26,16,White
2012,1356,22,20,White
2012,1357,33,17,White
2012,1358,19,9,White
2012,1359,35,15,White
2012,1360,28,17,White
2012,1361,16,14,White
2012,1363,21,12,Black
2012,1364,25,15,White
2012,1365,19,12,White
2012,1367,29,20,White
2012,1369,27,10,White
2012,1371,27,12,White
2012,1372,26,15,White
2012,1373,18,12,Black
2012,1374,21,15,Black
2012,1375,31,10,White
2012,1376,31,10,White
2012,1377,24,14,White
2012,1378,33,12,Black
2012,1379,18,8,White
2012,1380,24,12,White
2012,1384,27,14,White
2012,1385,18,14,White
2012,1387,27,20,White
2012,1389,22,13,White
2012,1390,23,15,White
2012,1391,24,12,White
2012,1395,36,16,White
2012,1396,17,11,White
2012,1399,40,19,White
2012,1401,28,20,White
2012,1403,30,10,White
2012,1404,21,12,White
2012,1405,20,15,White
2012,1406,22,12,White
2012,1407,21,11,Hispanic
2012,1408,20,8,White
2012,1409,29,13,White
2012,1410,32,14,White
2012,1411,17,10,White
2012,1412,21,12,White
2012,1413,26,16,White
2012,1414,22,14,White
2012,1415,21,15,White
2012,1416,20,20,White
2012,1418,19,12,Black
2012,1420,24,13,White
2012,1421,17,18,White
2012,1422,28,17,White
2012,1424,20,12,White
2012,1426,25,12,White
2012,1427,16,14,White
2012,1430,29,12,White
2012,1431,22,12,White
2012,1432,17,15,White
2012,1433,30,8,Hispanic
2012,1434,36,16,White
2012,1435,32,14,White
2012,1436,36,12,White
2012,1437,34,14,White
2012,1438,18,12,White
2012,1439,16,9,Hispanic
2012,1442,22,12,Hispanic
2012,1443,26,8,White
2012,1444,18,12,Other
2012,1445,21,12,White
2012,1446,32,12,White
2012,1448,25,12,White
2012,1449,27,16,White
2012,1450,27,17,White
2012,1451,19,8,White
2012,1452,21,15,White
2012,1453,21,16,White
2012,1454,35,16,White
2012,1456,23,16,White
2012,1457,23,12,White
2012,1458,25,17,White
2012,1459,23,12,White
2012,1460,23,12,White
2012,1461,27,16,White
2012,1462,18,13,White
2012,1463,24,13,Hispanic
2012,1465,27,12,White
2012,1466,31,12,White
2012,1468,18,12,Hispanic
2012,1469,25,16,White
2012,1470,17,12,White
2012,1472,24,14,Hispanic
2012,1473,28,15,Other
2012,1475,17,13,White
2012,1476,29,12,White
2012,1477,17,11,White
2012,1480,36,19,White
2012,1482,33,16,White
2012,1487,21,15,Hispanic
2012,1490,21,12,White
2012,1491,28,16,White
2012,1492,28,17,White
2012,1493,17,12,Black
2012,1495,19,12,White
2012,1497,15,10,Black
2012,1499,20,11,White
2012,1500,19,12,White
2012,1501,21,12,White
2012,1503,31,20,Other
