id,hours,class,racehisp,region
2354,50,Middle,White,Midwest
2355,40,Middle,White,Midwest
2359,22,Lower,White,Midwest
2368,16,Middle,White,West
2372,25,Working,White,West
2374,50,Working,White,Middle Atlantic
2375,8,Middle,White,Middle Atlantic
2376,40,Middle,White,Middle Atlantic
2377,40,Middle,White,Middle Atlantic
2381,60,Middle,White,Middle Atlantic
2382,52,Working,White,Middle Atlantic
2384,24,Working,White,Middle Atlantic
2387,40,Working,White,Middle Atlantic
2388,40,Working,White,Middle Atlantic
2389,40,Lower,White,Middle Atlantic
2391,24,Working,White,Southeast
2392,45,Working,White,Southeast
2393,30,Working,Black,Southeast
2394,40,Working,Black,Southeast
2396,60,Working,White,Southeast
2397,40,Working,White,Southeast
2399,40,Working,White,Southeast
2400,40,Working,White,Southeast
2405,45,Middle,White,Midwest
2406,40,Middle,White,Midwest
2407,39,Working,White,Midwest
2408,40,Working,White,Midwest
2409,36,Working,White,Midwest
2412,50,Working,White,Midwest
2413,48,Working,White,Midwest
2420,40,Middle,White,Midwest
2423,40,Working,White,Midwest
2424,45,Working,White,Midwest
2427,40,Working,White,Midwest
2428,84,Working,White,Midwest
2432,16,Working,White,Midwest
2433,32,Working,White,Midwest
2434,55,Middle,White,Midwest
2435,36,Middle,White,Midwest
2436,43,Working,Hispanic,Midwest
2437,42,Working,White,Midwest
2439,4,Middle,White,Midwest
2440,40,Working,White,Midwest
2441,20,Middle,White,Midwest
2442,40,Working,White,Midwest
2443,53,Working,Black,Midwest
2445,40,Middle,White,Midwest
2447,45,Middle,White,Midwest
2448,50,Working,White,Midwest
2449,40,Middle,White,Midwest
2451,48,Middle,White,Midwest
2452,43,Working,White,Midwest
2453,40,Middle,White,Midwest
2454,40,Working,Hispanic,Midwest
2456,50,Middle,White,Midwest
2457,48,Middle,Other,Midwest
2458,30,Middle,White,Midwest
2459,40,Middle,White,Midwest
2460,70,Middle,White,Midwest
2465,50,Middle,White,Midwest
2467,40,Working,White,Midwest
2469,40,Working,White,Midwest
2472,40,Middle,White,Midwest
2479,50,Working,White,Midwest
2480,48,Lower,Black,Midwest
2482,43,Working,White,Midwest
2483,60,Middle,White,New England
2484,40,Middle,White,New England
2487,40,Middle,White,New England
2491,55,Middle,Black,Southeast
2492,50,Working,White,Southeast
2493,40,Middle,White,Southeast
2494,35,Working,White,Southeast
2495,40,Middle,White,Southeast
2498,40,Working,White,Southeast
2500,35,Working,White,Southeast
2501,30,Working,White,Southeast
2502,48,Middle,Black,Southeast
2504,30,Middle,White,Southeast
2505,40,Working,Black,Southeast
2506,40,Working,Black,Southeast
2507,38,Working,White,Southeast
2508,25,Working,White,Midwest
2510,4,Working,White,Midwest
2511,48,Middle,White,Midwest
2512,40,Working,White,Midwest
2515,12,Working,White,Midwest
2517,6,Working,White,Midwest
2522,24,Working,White,Midwest
2526,60,Middle,White,Midwest
2528,40,Working,Hispanic,Midwest
2535,16,Middle,White,Midwest
2538,60,Working,Hispanic,West
2539,50,Working,White,West
2540,20,Middle,White,Midwest
2541,25,Middle,White,Midwest
2543,40,Middle,Hispanic,Midwest
2545,50,Middle,White,Midwest
2546,50,Middle,White,Midwest
2550,40,Working,White,West
2551,40,Middle,White,West
2552,31,Lower,Black,Middle Atlantic
2553,63,Working,Black,Middle Atlantic
2555,35,Working,White,Middle Atlantic
2556,60,Lower,Hispanic,Middle Atlantic
2557,40,Working,Hispanic,Middle Atlantic
2558,38,Middle,Black,Middle Atlantic
2559,70,Middle,Hispanic,Middle Atlantic
2563,38,Working,Hispanic,Middle Atlantic
2565,30,Middle,White,Middle Atlantic
2566,12,Middle,White,Middle Atlantic
2567,47,Working,White,Middle Atlantic
2568,30,Middle,White,Middle Atlantic
2569,45,Middle,White,Midwest
2570,40,Middle,White,Midwest
2571,50,Working,White,Midwest
2572,55,Middle,White,Midwest
2578,60,Middle,White,Midwest
2580,40,Working,White,Midwest
2581,50,Middle,White,West
2582,89,Middle,White,Southeast
2585,43,Middle,White,Midwest
2589,48,Lower,White,Southeast
2590,50,Working,Black,Southeast
2593,40,Working,White,Southeast
2594,70,Working,White,West
2598,40,Middle,Other,West
2599,40,Middle,White,West
2601,40,Upper,White,West
2602,7,Upper,White,West
2603,60,Working,White,Midwest
2604,15,Working,Hispanic,Midwest
2605,60,Middle,White,Midwest
2606,60,Middle,White,Midwest
2609,60,Middle,White,Midwest
2610,55,Working,Hispanic,West
2611,45,Working,Hispanic,West
2612,60,Middle,White,Midwest
2613,40,Working,White,Midwest
2616,50,Middle,White,West
2620,40,Working,White,Middle Atlantic
2621,40,Working,White,Middle Atlantic
2622,40,Middle,White,Midwest
2623,40,Working,White,Midwest
2626,50,Middle,White,Southeast
2627,48,Middle,White,Southeast
2629,50,Middle,White,West
2630,20,Middle,White,West
2641,40,Working,White,Middle Atlantic
2644,40,Middle,White,New England
2647,40,Middle,White,New England
2649,42,Middle,White,New England
2651,40,Working,Black,Midwest
2652,40,Middle,White,Midwest
2653,55,Middle,White,Midwest
2654,50,Working,White,Midwest
2655,50,Working,Black,Middle Atlantic
2656,26,Middle,White,Middle Atlantic
2657,43,Working,Other,Middle Atlantic
2658,40,Working,White,Middle Atlantic
2660,50,Upper,White,Midwest
2661,48,Working,White,Midwest
2662,40,Middle,White,Midwest
2663,40,Middle,White,Midwest
2666,48,Working,White,Midwest
2667,72,Lower,White,Midwest
2671,40,Middle,White,Southeast
2676,40,Working,Hispanic,Midwest
2677,40,Working,Black,Midwest
2678,45,Middle,White,West
2680,48,Working,White,Midwest
2681,47,Middle,White,Midwest
2684,25,Working,White,Middle Atlantic
2685,40,Working,White,Southeast
2688,55,Middle,White,West
2691,72,Middle,White,West
2697,40,Working,White,Midwest
2698,40,Working,White,Southeast
2700,40,Working,Black,Southeast
2707,35,Working,Hispanic,West
2709,45,Middle,White,West
2710,25,Working,White,West
2716,75,Middle,White,Midwest
2717,50,Working,White,Midwest
2721,48,Working,White,Midwest
2722,10,Working,Black,Midwest
2724,56,Upper,Black,Midwest
2726,43,Middle,White,Midwest
2727,42,Working,White,Midwest
2728,40,Working,White,Midwest
2729,60,Middle,White,Midwest
2732,40,Working,White,Middle Atlantic
2733,35,Working,White,Middle Atlantic
2737,35,Middle,White,Southeast
2738,50,Working,Black,Southeast
2739,40,Middle,White,Southeast
2741,60,Middle,White,Southeast
2743,65,Working,White,Southeast
2744,40,Working,Black,Southeast
2750,50,Working,White,Middle Atlantic
2752,49,Working,White,Middle Atlantic
2754,46,Middle,Black,Midwest
2756,40,Working,White,Midwest
2757,36,Working,Black,Midwest
2758,20,Working,White,New England
2762,30,Middle,White,New England
2765,43,Middle,White,Southeast
3,40,Middle,Black,Middle Atlantic
4,48,Working,Hispanic,Middle Atlantic
5,36,Working,Hispanic,Middle Atlantic
10,40,Working,Black,Middle Atlantic
12,75,Working,Black,Middle Atlantic
13,45,Working,Black,Middle Atlantic
14,12,Middle,Hispanic,Middle Atlantic
15,40,Working,Black,Middle Atlantic
18,40,Working,Hispanic,Middle Atlantic
20,30,Working,Other,Middle Atlantic
21,50,Lower,Black,Middle Atlantic
26,8,Working,Other,Middle Atlantic
27,28,Working,White,Middle Atlantic
33,40,Working,Black,Middle Atlantic
34,60,Upper,White,Middle Atlantic
35,4,Upper,White,Middle Atlantic
37,35,Middle,White,Middle Atlantic
38,40,Middle,White,Middle Atlantic
39,50,Upper,White,Middle Atlantic
42,40,Working,Hispanic,Middle Atlantic
44,40,Middle,White,Middle Atlantic
46,45,Middle,Other,Middle Atlantic
47,30,Middle,White,Middle Atlantic
48,49,Working,White,Middle Atlantic
50,15,Middle,White,Middle Atlantic
51,52,Middle,White,Middle Atlantic
52,40,Middle,Other,Middle Atlantic
53,40,Middle,Hispanic,Middle Atlantic
54,38,Middle,White,New England
56,40,Working,White,New England
57,37,Middle,White,New England
59,28,Middle,White,New England
61,60,Upper,White,New England
62,50,Middle,White,New England
63,60,Middle,Other,New England
64,60,Middle,Other,Middle Atlantic
65,60,Upper,Other,Middle Atlantic
69,46,Upper,White,Middle Atlantic
70,60,Working,White,Middle Atlantic
72,40,Working,Black,Middle Atlantic
73,30,Middle,White,Middle Atlantic
75,40,Working,Black,Middle Atlantic
76,20,Middle,Other,Middle Atlantic
77,35,Working,White,Middle Atlantic
78,35,Middle,Other,Middle Atlantic
79,40,Working,Hispanic,Middle Atlantic
81,40,Working,Black,Middle Atlantic
82,40,Working,Hispanic,Middle Atlantic
83,28,Middle,Hispanic,Middle Atlantic
84,35,Middle,White,Middle Atlantic
85,8,Middle,White,Middle Atlantic
87,60,Middle,Other,Middle Atlantic
89,40,Middle,Other,Middle Atlantic
91,50,Middle,Hispanic,Middle Atlantic
92,40,Middle,Other,Middle Atlantic
93,50,Middle,Other,Middle Atlantic
97,40,Working,White,Middle Atlantic
100,16,Lower,Hispanic,Middle Atlantic
101,50,Middle,White,Middle Atlantic
102,38,Middle,Black,Middle Atlantic
103,4,Working,White,Middle Atlantic
104,25,Middle,Other,Middle Atlantic
106,60,Middle,White,Middle Atlantic
107,60,Middle,White,Middle Atlantic
108,35,Upper,White,Middle Atlantic
109,55,Working,White,Middle Atlantic
111,50,Middle,Black,Middle Atlantic
112,40,Working,White,Middle Atlantic
116,40,Middle,Hispanic,Middle Atlantic
117,50,Middle,White,Middle Atlantic
118,68,Working,Hispanic,Middle Atlantic
120,40,Working,White,Middle Atlantic
121,50,Middle,White,Middle Atlantic
122,45,Upper,White,Middle Atlantic
123,80,Working,White,Middle Atlantic
125,45,Middle,White,Middle Atlantic
126,56,Working,White,Middle Atlantic
127,55,Middle,White,Middle Atlantic
128,50,Middle,White,Middle Atlantic
130,40,Middle,White,Middle Atlantic
131,40,Working,White,Middle Atlantic
132,36,Working,White,Middle Atlantic
134,48,Middle,White,Middle Atlantic
135,9,Middle,White,Middle Atlantic
137,50,Middle,White,Middle Atlantic
143,49,Middle,White,Middle Atlantic
144,56,Working,White,Middle Atlantic
146,89,Middle,White,Middle Atlantic
147,55,Upper,White,Middle Atlantic
149,60,Working,White,Middle Atlantic
150,35,Working,White,Middle Atlantic
152,38,Working,White,Middle Atlantic
155,50,Middle,White,Middle Atlantic
156,56,Middle,White,Middle Atlantic
158,46,Working,White,Middle Atlantic
159,40,Middle,White,Middle Atlantic
162,40,Middle,Hispanic,West
163,50,Middle,Hispanic,West
164,40,Middle,Hispanic,West
165,38,Middle,Hispanic,West
166,44,Working,Hispanic,West
169,15,Middle,White,West
170,40,Middle,Black,West
172,52,Middle,White,West
173,70,Middle,Other,West
174,24,Middle,Other,West
176,45,Middle,White,West
180,40,Working,Hispanic,West
181,35,Working,Black,West
183,47,Working,Hispanic,West
184,45,Lower,Hispanic,West
186,32,Middle,White,West
193,48,Middle,White,West
196,45,Working,White,West
197,40,Working,Hispanic,West
198,55,Middle,White,West
200,40,Middle,Other,West
201,60,Working,White,West
204,12,Working,Hispanic,West
205,40,Middle,White,West
206,48,Working,White,West
208,50,Middle,Hispanic,West
209,32,Working,Black,West
211,60,Working,Other,West
212,10,Working,Other,West
214,40,Working,Hispanic,West
215,72,Working,Hispanic,West
216,35,Working,Hispanic,West
217,40,Lower,Hispanic,West
218,60,Middle,White,West
220,50,Middle,White,West
222,50,Working,Other,West
224,48,Middle,White,West
226,50,Middle,Other,West
227,40,Middle,Hispanic,West
230,45,Lower,Hispanic,West
231,30,Working,Hispanic,West
233,60,Middle,White,West
234,20,Working,Hispanic,West
236,40,Working,White,West
237,40,Middle,Hispanic,West
238,50,Middle,Hispanic,West
239,40,Middle,White,West
241,38,Middle,White,West
242,60,Working,White,West
244,10,Working,Hispanic,West
246,26,Middle,White,West
249,89,Middle,White,West
250,53,Middle,White,West
252,50,Middle,White,West
253,40,Middle,White,West
256,44,Working,White,West
257,35,Middle,White,West
258,70,Middle,White,West
259,32,Upper,White,West
264,57,Middle,Hispanic,Midwest
267,40,Working,Black,Midwest
268,50,Middle,White,Midwest
269,40,Working,White,Midwest
270,40,Middle,White,Midwest
274,40,Working,Hispanic,Midwest
276,40,Middle,White,Midwest
278,38,Middle,White,Midwest
279,45,Middle,White,Midwest
280,45,Middle,White,Midwest
281,80,Middle,White,Midwest
282,40,Working,White,Midwest
283,35,Middle,White,Midwest
284,48,Middle,White,Midwest
285,50,Middle,White,Midwest
287,20,Working,White,Midwest
288,12,Middle,White,Midwest
289,30,Working,White,Midwest
294,60,Middle,White,Midwest
296,40,Middle,White,Midwest
299,40,Middle,White,Midwest
301,8,Middle,White,Midwest
303,40,Working,Black,Midwest
305,60,Middle,Hispanic,Midwest
306,24,Middle,Other,Midwest
309,56,Working,White,Midwest
312,40,Working,White,Midwest
313,52,Middle,White,Midwest
315,30,Middle,Other,Midwest
316,40,Middle,White,Midwest
317,40,Middle,White,Midwest
318,30,Working,White,Midwest
319,20,Upper,Other,Midwest
320,58,Middle,White,Midwest
321,40,Working,White,Midwest
322,40,Middle,White,Midwest
323,15,Middle,White,Midwest
329,72,Working,Black,Midwest
335,20,Working,Other,West
337,40,Middle,White,West
339,50,Middle,White,West
344,15,Middle,Hispanic,West
345,24,Middle,White,West
347,60,Upper,White,West
348,22,Middle,White,West
350,15,Middle,White,West
352,34,Working,White,West
355,2,Working,Other,West
356,40,Middle,White,West
359,24,Working,Other,West
360,40,Working,Hispanic,West
361,40,Middle,Other,West
362,40,Working,Other,West
363,50,Middle,White,West
364,80,Working,Other,West
365,50,Middle,White,West
367,40,Middle,White,West
368,40,Working,White,West
369,55,Middle,Other,West
370,89,Middle,White,West
371,30,Working,White,West
375,35,Middle,White,West
376,50,Middle,White,West
377,40,Middle,White,West
379,40,Working,Hispanic,West
380,40,Working,White,West
383,30,Upper,White,West
384,43,Middle,Other,West
385,40,Middle,White,West
386,40,Working,Other,West
389,40,Middle,White,West
392,20,Working,White,West
393,15,Middle,Black,West
395,8,Lower,White,West
398,40,Working,White,West
399,55,Middle,White,West
401,40,Working,Hispanic,West
402,50,Upper,White,West
403,36,Middle,White,West
404,50,Middle,White,West
406,55,Lower,White,West
408,60,Working,White,West
409,55,Middle,White,Middle Atlantic
411,40,Middle,White,Middle Atlantic
415,48,Lower,Black,Middle Atlantic
416,40,Working,Black,Middle Atlantic
417,40,Lower,Other,Middle Atlantic
418,12,Working,Black,Middle Atlantic
419,50,Working,White,Middle Atlantic
420,40,Middle,Black,Middle Atlantic
422,60,Middle,Black,Middle Atlantic
424,40,Middle,Black,Middle Atlantic
425,44,Middle,Black,Middle Atlantic
426,40,Working,Black,Middle Atlantic
427,40,Working,White,Middle Atlantic
428,46,Working,White,Middle Atlantic
433,40,Middle,White,Middle Atlantic
434,40,Middle,White,Middle Atlantic
435,18,Middle,White,Middle Atlantic
437,40,Middle,White,Middle Atlantic
438,70,Middle,White,Middle Atlantic
440,50,Middle,White,Middle Atlantic
441,46,Middle,White,Middle Atlantic
447,40,Middle,White,Middle Atlantic
448,2,Middle,White,Middle Atlantic
451,50,Middle,White,Middle Atlantic
453,50,Working,Black,Middle Atlantic
454,45,Working,White,Middle Atlantic
456,45,Working,Hispanic,Southeast
457,66,Lower,Black,Southeast
458,42,Working,White,Southeast
461,40,Working,White,Southeast
462,40,Upper,White,Southeast
463,80,Upper,White,Southeast
464,55,Working,White,Southeast
465,30,Working,Hispanic,Southeast
467,89,Working,Black,Southeast
468,60,Working,Black,Southeast
469,40,Working,Black,Southeast
470,40,Working,White,Southeast
472,50,Middle,White,Southeast
474,34,Working,Other,Southeast
475,45,Working,White,Southeast
480,40,Working,Hispanic,Southeast
481,42,Working,White,Southeast
482,30,Middle,Hispanic,Southeast
484,50,Working,Hispanic,Southeast
486,40,Working,White,Southeast
487,40,Lower,Hispanic,Southeast
489,69,Middle,Black,Southeast
491,40,Working,Black,Southeast
494,47,Lower,Black,Southeast
495,40,Lower,Black,Southeast
503,50,Middle,White,Midwest
504,52,Working,White,Midwest
505,40,Working,White,Midwest
510,40,Middle,Other,Midwest
511,40,Middle,White,Midwest
515,50,Lower,Black,Midwest
516,56,Middle,Black,Midwest
522,40,Middle,Black,Midwest
525,50,Working,White,Midwest
526,25,Working,White,Midwest
528,20,Middle,White,Midwest
530,40,Working,White,Midwest
532,50,Middle,White,Midwest
533,40,Middle,Other,Midwest
534,40,Middle,White,Midwest
538,30,Working,White,Midwest
539,40,Middle,White,Midwest
540,25,Working,White,Midwest
542,40,Middle,White,Midwest
544,40,Middle,White,Midwest
546,45,Middle,Hispanic,Midwest
547,46,Middle,White,Midwest
