id,year,agekdbrn,educ
25,2012,37,12
26,2012,27,17
28,2012,33,10
29,2012,27,16
32,2012,28,14
34,2012,34,16
36,2012,33,18
40,2012,17,14
42,2012,27,14
44,2012,27,16
45,2012,34,16
46,2012,22,16
47,2012,22,16
48,2012,35,16
49,2012,23,16
50,2012,26,19
51,2012,29,16
52,2012,29,16
53,2012,37,20
54,2012,33,14
55,2012,33,20
56,2012,30,20
57,2012,23,14
58,2012,21,12
59,2012,18,8
60,2012,18,9
61,2012,19,19
62,2012,23,19
64,2012,42,17
65,2012,33,16
67,2012,17,11
68,2012,36,16
70,2012,30,14
72,2012,25,16
73,2012,38,17
74,2012,31,14
75,2012,33,16
76,2012,26,12
77,2012,29,16
78,2012,26,14
80,2012,19,12
83,2012,35,16
84,2012,32,20
87,2012,26,12
90,2012,30,14
91,2012,27,18
93,2012,27,16
94,2012,33,12
95,2012,17,10
96,2012,20,14
97,2012,30,16
101,2012,29,12
103,2012,21,20
104,2012,20,12
107,2012,28,19
109,2012,20,18
111,2012,23,14
112,2012,31,16
115,2012,24,12
116,2012,27,12
117,2012,19,14
118,2012,35,18
119,2012,22,12
120,2012,22,14
121,2012,30,18
125,2012,19,16
126,2012,18,20
127,2012,39,19
129,2012,18,12
131,2012,25,12
134,2012,21,12
136,2012,20,12
138,2012,22,8
139,2012,25,16
140,2012,35,16
141,2012,29,16
142,2012,34,14
143,2012,30,16
144,2012,24,16
146,2012,26,14
147,2012,20,14
149,2012,25,14
150,2012,35,14
151,2012,15,9
155,2012,19,11
156,2012,19,14
159,2012,32,14
161,2012,28,17
162,2012,34,17
163,2012,27,12
164,2012,33,12
170,2012,38,16
171,2012,30,15
178,2012,30,16
179,2012,30,19
180,2012,22,9
181,2012,23,12
182,2012,20,14
183,2012,19,11
185,2012,28,16
187,2012,28,17
188,2012,21,12
189,2012,31,16
191,2012,41,12
192,2012,25,12
193,2012,38,12
195,2012,19,12
197,2012,18,12
198,2012,21,14
201,2012,19,9
203,2012,19,16
204,2012,20,17
210,2012,21,14
213,2012,26,16
214,2012,19,14
215,2012,22,18
216,2012,32,19
217,2012,39,12
218,2012,26,12
219,2012,17,12
220,2012,21,9
222,2012,17,11
224,2012,21,12
225,2012,19,12
228,2012,27,19
229,2012,25,12
232,2012,25,16
233,2012,18,12
234,2012,27,14
237,2012,18,17
238,2012,16,12
239,2012,30,14
240,2012,21,10
241,2012,27,12
242,2012,26,16
243,2012,31,18
245,2012,32,12
247,2012,25,12
250,2012,19,16
251,2012,34,14
252,2012,23,16
255,2012,22,12
256,2012,18,8
257,2012,28,10
258,2012,23,12
259,2012,25,16
260,2012,28,16
261,2012,30,12
262,2012,31,16
263,2012,21,12
264,2012,35,17
265,2012,31,16
266,2012,27,16
267,2012,25,16
268,2012,30,18
269,2012,27,12
270,2012,25,16
271,2012,26,12
272,2012,24,14
273,2012,31,11
274,2012,27,14
275,2012,19,16
276,2012,18,14
277,2012,18,12
279,2012,23,16
280,2012,29,16
281,2012,32,20
283,2012,20,16
286,2012,26,14
287,2012,23,16
290,2012,18,9
291,2012,17,14
292,2012,30,16
294,2012,19,14
296,2012,21,14
297,2012,29,18
298,2012,20,12
300,2012,21,12
303,2012,18,12
306,2012,29,20
307,2012,37,18
310,2012,21,16
311,2012,20,16
312,2012,38,8
313,2012,30,18
314,2012,25,20
315,2012,34,17
316,2012,25,20
317,2012,26,16
320,2012,29,12
322,2012,32,15
323,2012,28,16
324,2012,19,12
326,2012,23,14
333,2012,35,17
334,2012,25,8
335,2012,37,17
336,2012,19,12
337,2012,18,17
338,2012,27,15
339,2012,15,9
340,2012,24,16
341,2012,33,16
342,2012,27,16
343,2012,36,19
346,2012,27,16
349,2012,32,12
353,2012,24,10
355,2012,26,14
357,2012,29,18
361,2012,21,15
362,2012,20,12
363,2012,22,12
365,2012,18,10
366,2012,30,12
367,2012,28,16
369,2012,24,12
370,2012,21,12
371,2012,17,15
372,2012,29,16
373,2012,33,9
374,2012,33,12
376,2012,17,12
377,2012,27,14
378,2012,35,15
383,2012,29,16
384,2012,15,14
385,2012,30,18
386,2012,36,16
387,2012,17,14
389,2012,23,17
391,2012,18,11
396,2012,30,19
398,2012,26,15
405,2012,34,17
406,2012,23,12
407,2012,18,14
409,2012,26,20
412,2012,19,19
413,2012,26,20
414,2012,20,16
415,2012,24,16
417,2012,21,20
420,2012,17,10
428,2012,30,16
429,2012,32,16
430,2012,28,12
431,2012,24,14
433,2012,23,11
434,2012,23,14
435,2012,35,20
436,2012,27,16
438,2012,17,11
439,2012,22,16
440,2012,34,14
441,2012,24,14
442,2012,28,12
443,2012,20,15
444,2012,17,11
448,2012,18,12
451,2012,33,20
455,2012,21,16
456,2012,32,12
458,2012,23,14
460,2012,31,12
462,2012,20,19
464,2012,36,18
465,2012,28,18
466,2012,32,16
467,2012,35,18
470,2012,25,17
473,2012,14,9
474,2012,21,18
476,2012,16,9
481,2012,34,12
483,2012,22,14
484,2012,20,10
486,2012,17,12
487,2012,18,15
489,2012,24,12
490,2012,20,12
491,2012,17,11
492,2012,30,20
494,2012,24,16
495,2012,24,15
496,2012,28,8
497,2012,27,12
498,2012,18,12
499,2012,22,12
501,2012,22,17
502,2012,30,18
505,2012,16,10
506,2012,27,12
508,2012,40,20
510,2012,25,14
511,2012,15,12
513,2012,24,12
515,2012,25,14
516,2012,29,16
517,2012,16,8
518,2012,24,9
519,2012,23,8
520,2012,23,9
521,2012,18,12
523,2012,24,12
524,2012,30,9
526,2012,27,12
532,2012,18,12
533,2012,21,12
534,2012,19,14
535,2012,23,12
536,2012,31,15
538,2012,24,12
539,2012,25,14
540,2012,29,18
542,2012,17,11
543,2012,35,10
546,2012,18,12
547,2012,20,10
549,2012,18,11
551,2012,24,14
552,2012,23,15
554,2012,17,10
555,2012,19,12
556,2012,21,11
557,2012,22,10
558,2012,30,10
560,2012,20,12
562,2012,21,12
564,2012,25,14
565,2012,19,12
567,2012,30,17
568,2012,27,11
569,2012,21,15
572,2012,25,16
573,2012,34,17
574,2012,30,16
575,2012,39,14
576,2012,28,10
577,2012,23,12
578,2012,18,12
581,2012,22,12
583,2012,31,19
584,2012,30,20
585,2012,25,20
586,2012,27,17
587,2012,29,18
588,2012,28,12
589,2012,17,11
593,2012,27,14
594,2012,19,12
595,2012,33,16
596,2012,26,14
598,2012,30,18
600,2012,36,18
601,2012,28,16
602,2012,26,20
605,2012,22,12
607,2012,18,12
609,2012,24,12
610,2012,32,16
611,2012,19,18
614,2012,23,14
615,2012,22,14
616,2012,34,16
617,2012,21,12
618,2012,21,14
621,2012,18,14
622,2012,27,12
623,2012,26,14
624,2012,20,14
625,2012,25,12
626,2012,41,18
632,2012,19,10
634,2012,21,12
635,2012,19,11
636,2012,26,14
637,2012,19,14
639,2012,20,12
640,2012,30,12
641,2012,19,15
642,2012,15,11
643,2012,21,12
644,2012,34,15
645,2012,23,12
646,2012,30,15
649,2012,24,16
652,2012,16,8
655,2012,35,16
658,2012,19,14
661,2012,26,12
665,2012,18,12
666,2012,23,12
668,2012,25,12
669,2012,27,17
670,2012,23,14
671,2012,25,16
672,2012,31,16
673,2012,29,18
676,2012,31,9
678,2012,30,12
680,2012,17,9
681,2012,24,9
682,2012,14,14
684,2012,26,12
685,2012,21,15
686,2012,23,16
687,2012,28,12
688,2012,22,12
691,2012,24,12
693,2012,19,15
696,2012,28,17
697,2012,25,14
699,2012,29,16
700,2012,25,14
701,2012,28,14
705,2012,29,20
707,2012,21,12
709,2012,20,12
710,2012,34,16
711,2012,29,11
713,2012,23,12
714,2012,18,12
715,2012,24,14
718,2012,33,20
719,2012,33,15
720,2012,20,12
721,2012,17,11
726,2012,25,12
730,2012,18,12
731,2012,16,8
732,2012,18,12
735,2012,34,16
736,2012,21,8
737,2012,20,12
739,2012,35,12
740,2012,30,12
741,2012,25,16
742,2012,30,18
745,2012,20,16
749,2012,18,11
751,2012,18,12
752,2012,25,14
756,2012,28,14
757,2012,29,17
761,2012,26,16
762,2012,22,12
763,2012,25,12
765,2012,27,15
768,2012,31,12
769,2012,20,12
773,2012,23,8
774,2012,30,14
776,2012,33,15
777,2012,23,14
780,2012,33,16
781,2012,22,15
782,2012,28,16
783,2012,26,15
786,2012,23,12
788,2012,24,16
789,2012,25,15
790,2012,29,16
792,2012,21,11
793,2012,16,14
794,2012,32,16
796,2012,24,12
797,2012,35,14
799,2012,29,16
800,2012,20,12
803,2012,20,15
804,2012,35,12
805,2012,31,20
806,2012,25,12
807,2012,22,12
809,2012,25,11
810,2012,21,12
812,2012,16,9
813,2012,21,9
814,2012,21,18
815,2012,33,16
816,2012,30,12
817,2012,20,16
819,2012,19,12
820,2012,24,11
821,2012,23,16
822,2012,22,14
823,2012,21,14
825,2012,31,16
826,2012,32,16
828,2012,19,12
829,2012,19,16
830,2012,17,15
831,2012,25,15
832,2012,28,16
833,2012,27,16
834,2012,32,12
835,2012,15,9
838,2012,21,12
841,2012,17,12
842,2012,24,12
843,2012,18,12
844,2012,22,12
845,2012,25,16
846,2012,22,10
847,2012,19,15
848,2012,25,10
852,2012,23,17
853,2012,27,12
856,2012,31,10
859,2012,28,11
860,2012,18,12
861,2012,27,12
862,2012,23,11
863,2012,18,11
865,2012,25,18
866,2012,38,11
867,2012,29,16
871,2012,21,16
875,2012,34,12
878,2012,17,10
881,2012,40,12
882,2012,21,10
883,2012,20,9
885,2012,20,12
888,2012,19,12
889,2012,28,16
890,2012,21,15
891,2012,24,18
893,2012,37,16
894,2012,28,14
895,2012,28,19
896,2012,34,18
898,2012,17,11
899,2012,17,12
901,2012,28,16
902,2012,23,15
903,2012,18,12
907,2012,26,18
910,2012,18,14
911,2012,27,9
912,2012,21,15
919,2012,21,12
923,2012,19,12
928,2012,30,12
929,2012,26,15
930,2012,26,12
931,2012,20,14
932,2012,30,14
934,2012,17,11
935,2012,20,12
936,2012,28,12
937,2012,18,14
939,2012,24,12
940,2012,26,12
942,2012,21,12
943,2012,23,14
945,2012,32,12
946,2012,25,16
947,2012,26,16
948,2012,30,14
949,2012,19,12
950,2012,20,12
951,2012,27,12
953,2012,34,20
954,2012,27,18
955,2012,31,18
956,2012,29,12
957,2012,21,12
958,2012,27,12
959,2012,26,16
962,2012,19,14
964,2012,39,16
965,2012,25,16
966,2012,21,12
967,2012,22,16
968,2012,21,17
969,2012,24,17
971,2012,20,12
972,2012,23,12
973,2012,24,20
974,2012,18,11
975,2012,26,16
976,2012,22,18
977,2012,24,16
978,2012,29,15
979,2012,17,16
980,2012,24,16
981,2012,25,14
983,2012,21,12
985,2012,22,14
986,2012,20,12
988,2012,21,11
989,2012,19,14
991,2012,28,12
992,2012,15,12
995,2012,21,9
997,2012,31,14
998,2012,20,12
999,2012,24,18
1000,2012,29,14
1001,2012,33,12
1003,2012,22,8
1006,2012,21,16
1010,2012,21,12
1013,2012,20,12
1014,2012,18,12
1017,2012,33,18
1019,2012,20,10
1024,2012,40,17
1025,2012,19,8
1026,2012,25,12
1027,2012,33,16
1031,2012,24,16
1034,2012,17,12
1035,2012,20,11
1036,2012,30,20
1040,2012,25,16
1041,2012,29,16
1043,2012,26,9
1044,2012,26,15
1045,2012,27,10
1046,2012,21,10
1048,2012,24,14
1049,2012,18,10
1051,2012,34,12
1052,2012,24,8
1053,2012,20,10
1056,2012,27,12
1059,2012,29,16
1061,2012,23,12
1062,2012,18,14
1064,2012,23,14
1069,2012,14,16
1070,2012,19,14
1071,2012,18,11
1072,2012,20,12
1073,2012,29,12
1074,2012,20,12
1075,2012,23,12
1077,2012,28,16
1080,2012,27,14
1083,2012,16,17
1087,2012,26,9
1088,2012,20,14
1089,2012,17,11
1090,2012,29,15
1091,2012,13,12
1092,2012,18,12
1093,2012,28,12
1095,2012,26,16
1096,2012,21,11
1097,2012,27,17
1098,2012,34,18
1099,2012,31,18
1100,2012,18,12
1102,2012,20,11
1103,2012,25,16
1105,2012,20,15
1106,2012,21,9
1107,2012,20,10
1108,2012,19,9
1109,2012,19,9
1110,2012,20,12
1111,2012,31,17
1112,2012,26,12
1113,2012,28,16
1114,2012,20,14
1115,2012,35,12
1121,2012,25,12
1122,2012,18,12
1125,2012,22,12
1126,2012,18,10
1127,2012,25,14
1130,2012,19,16
1132,2012,17,14
1137,2012,21,14
1138,2012,27,16
1139,2012,18,10
1140,2012,21,12
1141,2012,31,15
1142,2012,24,18
1143,2012,18,10
1144,2012,27,16
1146,2012,19,11
1147,2012,16,16
1149,2012,22,12
1150,2012,27,17
1152,2012,24,8
1153,2012,34,14
1154,2012,22,8
1155,2012,19,12
1156,2012,18,11
1158,2012,19,14
1159,2012,14,14
1160,2012,24,12
1161,2012,21,12
1162,2012,24,12
1163,2012,23,14
1165,2012,18,12
1169,2012,25,16
1171,2012,20,12
1172,2012,26,16
1173,2012,30,16
1174,2012,20,12
1175,2012,26,12
1176,2012,26,12
1178,2012,27,14
1179,2012,20,14
1180,2012,27,16
1181,2012,24,15
1182,2012,17,12
1183,2012,17,11
1184,2012,18,11
1185,2012,35,16
1186,2012,17,12
1188,2012,17,10
1191,2012,22,14
1192,2012,32,16
1194,2012,17,14
1196,2012,21,12
1197,2012,20,14
1198,2012,16,14
1199,2012,19,12
1201,2012,28,14
1202,2012,25,8
1205,2012,24,14
1206,2012,15,12
1207,2012,18,12
1209,2012,21,15
1210,2012,23,14
1211,2012,30,16
1215,2012,18,14
1217,2012,18,14
1219,2012,21,8
1223,2012,25,15
1224,2012,34,18
1225,2012,22,16
1226,2012,22,9
1227,2012,31,14
1228,2012,21,12
1229,2012,22,11
1232,2012,20,12
1233,2012,21,12
1234,2012,22,12
1235,2012,23,14
1236,2012,20,12
1237,2012,24,15
1239,2012,30,16
1240,2012,26,16
1241,2012,20,8
1242,2012,32,16
1245,2012,25,12
1246,2012,27,12
1247,2012,18,12
1248,2012,18,12
1249,2012,19,14
1251,2012,26,12
1254,2012,25,20
1255,2012,20,12
1256,2012,23,14
1259,2012,22,16
1260,2012,21,8
1261,2012,25,10
1262,2012,25,12
1263,2012,25,12
1264,2012,26,15
1265,2012,21,12
1266,2012,30,16
1268,2012,14,12
1271,2012,19,12
1274,2012,25,17
1275,2012,26,20
1276,2012,21,11
1278,2012,30,15
1281,2012,29,12
1283,2012,26,12
1284,2012,29,12
1285,2012,20,12
1286,2012,16,9
1287,2012,30,15
1292,2012,24,10
1296,2012,21,14
1298,2012,19,17
1299,2012,30,16
1300,2012,20,16
1301,2012,26,16
1302,2012,18,12
1303,2012,21,16
1304,2012,23,12
1305,2012,18,12
1306,2012,16,11
1307,2012,25,16
1308,2012,25,12
1310,2012,20,12
1311,2012,23,12
1312,2012,34,12
1313,2012,28,12
1315,2012,23,16
1317,2012,24,18
1318,2012,28,16
1319,2012,34,16
1320,2012,27,16
1321,2012,19,12
1323,2012,16,12
1324,2012,24,12
1325,2012,18,12
1326,2012,23,12
1327,2012,29,14
1329,2012,22,12
1330,2012,18,12
1332,2012,27,16
1333,2012,27,20
1335,2012,27,15
1336,2012,21,14
1337,2012,26,15
1338,2012,25,18
1340,2012,32,8
1341,2012,19,14
1342,2012,23,12
1343,2012,32,9
1344,2012,17,14
1345,2012,22,12
1346,2012,22,12
1348,2012,22,16
1349,2012,24,14
1351,2012,29,18
1352,2012,29,19
1353,2012,27,16
1354,2012,36,20
1355,2012,26,16
1356,2012,22,20
1357,2012,33,17
1358,2012,19,9
1359,2012,35,15
1360,2012,28,17
1361,2012,16,14
1363,2012,21,12
1364,2012,25,15
1365,2012,19,12
1367,2012,29,20
1369,2012,27,10
1371,2012,27,12
1372,2012,26,15
1373,2012,18,12
1374,2012,21,15
1375,2012,31,10
1376,2012,31,10
1377,2012,24,14
1378,2012,33,12
1379,2012,18,8
1380,2012,24,12
1384,2012,27,14
1385,2012,18,14
1387,2012,27,20
1390,2012,23,15
1391,2012,24,12
1395,2012,36,16
1396,2012,17,11
1399,2012,40,19
1401,2012,28,20
1403,2012,30,10
1404,2012,21,12
1405,2012,20,15
1406,2012,22,12
1407,2012,21,11
1408,2012,20,8
1410,2012,32,14
1411,2012,17,10
1412,2012,21,12
1413,2012,26,16
1414,2012,22,14
1415,2012,21,15
1416,2012,20,20
1418,2012,19,12
1421,2012,17,18
1422,2012,28,17
1424,2012,20,12
1426,2012,25,12
1427,2012,16,14
1430,2012,29,12
1431,2012,22,12
1432,2012,17,15
1433,2012,30,8
1434,2012,36,16
1435,2012,32,14
1436,2012,36,12
1437,2012,34,14
1438,2012,18,12
1439,2012,16,9
1442,2012,22,12
1443,2012,26,8
1444,2012,18,12
1445,2012,21,12
1446,2012,32,12
1448,2012,25,12
1449,2012,27,16
1450,2012,27,17
1451,2012,19,8
1452,2012,21,15
1453,2012,21,16
1454,2012,35,16
1456,2012,23,16
1457,2012,23,12
1458,2012,25,17
1459,2012,23,12
1460,2012,23,12
1461,2012,27,16
1465,2012,27,12
1466,2012,31,12
1468,2012,18,12
1469,2012,25,16
1470,2012,17,12
1472,2012,24,14
1473,2012,28,15
1476,2012,29,12
1477,2012,17,11
1480,2012,36,19
1482,2012,33,16
1487,2012,21,15
1490,2012,21,12
1491,2012,28,16
1492,2012,28,17
1493,2012,17,12
1495,2012,19,12
1497,2012,15,10
1499,2012,20,11
1500,2012,19,12
1501,2012,21,12
1503,2012,31,20
1504,2012,26,12
1506,2012,15,9
1507,2012,21,12
1508,2012,21,19
1509,2012,27,20
1510,2012,25,14
1511,2012,16,18
1512,2012,23,12
1513,2012,32,14
1514,2012,36,16
1515,2012,22,12
1516,2012,21,11
1517,2012,38,14
1519,2012,15,11
1522,2012,29,14
1524,2012,23,8
1525,2012,24,8
1526,2012,21,12
1527,2012,32,12
1530,2012,34,12
1532,2012,19,10
1535,2012,24,12
1536,2012,27,15
1537,2012,25,12
1540,2012,16,11
1541,2012,25,8
1543,2012,36,17
1548,2012,19,12
1550,2012,21,12
1552,2012,30,16
1554,2012,28,18
1556,2012,25,14
1557,2012,28,14
1559,2012,30,12
1561,2012,20,16
1562,2012,22,18
1564,2012,26,14
1565,2012,21,12
1566,2012,24,14
1568,2012,26,14
1571,2012,30,18
1572,2012,15,14
1574,2012,21,18
1576,2012,25,14
1579,2012,33,17
1580,2012,27,17
1581,2012,31,20
1582,2012,41,20
1583,2012,22,14
1586,2012,26,8
1591,2012,22,12
1592,2012,23,9
1593,2012,17,12
1595,2012,21,12
1596,2012,27,12
1597,2012,25,11
1598,2012,21,19
1602,2012,24,12
1604,2012,24,19
1605,2012,40,14
1609,2012,17,12
1611,2012,25,11
1613,2012,26,15
1614,2012,17,12
1617,2012,21,15
1618,2012,21,12
1620,2012,19,12
1621,2012,18,11
1622,2012,31,18
1623,2012,20,11
1625,2012,23,14
1626,2012,23,11
1628,2012,27,12
1629,2012,34,12
1630,2012,21,12
1631,2012,22,12
1633,2012,38,16
1634,2012,23,14
1635,2012,23,12
1636,2012,27,16
1638,2012,29,12
1640,2012,30,17
1642,2012,32,12
1643,2012,27,14
1647,2012,28,18
1650,2012,19,12
1653,2012,28,20
1654,2012,21,12
1655,2012,27,9
1656,2012,19,12
1658,2012,17,12
1660,2012,16,10
1661,2012,37,12
1663,2012,39,15
1664,2012,18,8
1665,2012,29,12
1667,2012,31,14
1668,2012,28,17
1669,2012,20,12
1670,2012,19,11
1671,2012,28,14
1672,2012,38,14
1673,2012,23,20
1676,2012,21,10
1677,2012,21,12
1678,2012,23,8
1681,2012,24,14
1682,2012,20,12
1686,2012,17,12
1692,2012,17,12
1694,2012,24,12
1696,2012,18,8
1697,2012,23,12
1698,2012,26,12
1700,2012,25,12
1701,2012,27,14
1702,2012,21,15
1703,2012,21,14
1705,2012,25,19
1706,2012,25,18
1708,2012,33,14
1709,2012,28,16
1710,2012,19,14
1711,2012,19,14
1712,2012,36,18
1713,2012,21,16
1714,2012,22,14
1715,2012,46,12
1716,2012,18,9
1717,2012,17,14
1718,2012,19,14
1719,2012,32,12
1720,2012,15,12
1721,2012,27,20
1722,2012,19,12
1723,2012,37,18
1725,2012,30,16
1726,2012,23,16
1727,2012,29,16
1728,2012,29,14
1729,2012,38,20
1730,2012,23,16
1731,2012,29,19
1732,2012,24,17
1734,2012,22,12
1736,2012,19,12
1738,2012,23,12
1742,2012,16,8
1743,2012,22,12
1744,2012,22,12
1745,2012,18,12
1746,2012,24,12
1747,2012,21,12
1748,2012,21,10
1749,2012,20,14
1750,2012,24,14
1751,2012,16,8
1752,2012,20,11
1754,2012,18,12
1756,2012,16,10
1759,2012,24,14
1760,2012,20,12
1761,2012,26,14
1762,2012,21,11
1763,2012,24,12
1764,2012,18,9
1766,2012,21,12
1767,2012,23,14
1769,2012,21,10
1770,2012,20,12
1771,2012,22,15
1773,2012,22,12
1774,2012,21,12
1775,2012,19,12
1777,2012,20,12
1778,2012,20,12
1780,2012,32,12
1781,2012,25,12
1784,2012,20,12
1785,2012,28,12
1788,2012,30,16
1789,2012,23,12
1790,2012,18,12
1792,2012,37,8
1793,2012,19,16
1794,2012,23,16
1795,2012,23,12
1796,2012,23,9
1799,2012,37,16
1800,2012,24,16
1801,2012,19,12
1802,2012,22,12
1805,2012,24,8
1806,2012,21,12
1807,2012,19,14
1810,2012,20,12
1813,2012,21,12
1815,2012,34,12
1816,2012,18,8
1817,2012,21,12
1818,2012,26,8
1819,2012,19,12
1820,2012,35,12
1821,2012,18,11
1822,2012,20,12
1823,2012,19,12
1824,2012,32,12
1825,2012,25,16
1826,2012,19,12
1827,2012,50,12
1828,2012,24,17
1829,2012,21,12
1830,2012,21,12
1831,2012,33,12
1832,2012,27,16
1833,2012,23,19
1834,2012,22,12
1835,2012,23,14
1839,2012,24,12
1840,2012,17,11
1841,2012,24,18
1842,2012,28,17
1844,2012,20,12
1847,2012,22,17
1849,2012,20,12
1850,2012,25,16
1851,2012,20,12
1852,2012,17,15
1853,2012,21,12
1854,2012,23,16
1855,2012,29,12
1857,2012,21,12
1858,2012,23,16
1859,2012,26,20
1860,2012,26,14
1861,2012,22,14
1862,2012,19,10
1863,2012,19,11
1864,2012,18,11
1866,2012,19,18
1869,2012,15,10
1870,2012,30,14
1871,2012,16,14
1873,2012,20,12
1874,2012,32,12
1875,2012,21,14
1876,2012,30,12
1877,2012,22,12
1878,2012,25,18
1879,2012,21,12
1881,2012,22,16
1885,2012,22,19
1886,2012,17,10
1887,2012,31,16
1889,2012,21,12
1890,2012,19,11
1891,2012,35,12
1892,2012,18,12
1893,2012,39,12
1895,2012,23,14
1898,2012,18,12
1899,2012,20,12
1902,2012,24,12
1904,2012,15,8
1905,2012,21,10
1906,2012,19,14
1907,2012,26,16
1909,2012,24,12
1910,2012,25,9
1911,2012,20,12
1912,2012,18,14
1913,2012,18,11
1915,2012,19,9
1916,2012,14,11
1919,2012,20,12
1921,2012,23,12
1922,2012,25,12
1923,2012,23,16
1924,2012,21,11
1925,2012,18,12
1926,2012,27,14
1927,2012,17,12
1928,2012,24,12
1929,2012,20,11
1931,2012,20,11
1933,2012,21,17
1936,2012,29,12
1937,2012,23,16
1939,2012,16,10
1940,2012,19,16
1941,2012,20,15
1942,2012,23,14
1943,2012,25,12
1944,2012,16,12
1946,2012,23,12
1947,2012,38,12
1948,2012,18,11
1950,2012,24,16
1953,2012,20,14
1955,2012,22,14
1956,2012,28,12
1958,2012,26,20
1959,2012,29,19
1962,2012,21,12
1963,2012,23,14
1964,2012,20,14
1965,2012,25,19
1966,2012,23,8
1967,2012,16,9
1968,2012,19,9
1973,2012,17,12
4,2014,38,16
5,2014,24,17
6,2014,23,17
7,2014,23,12
8,2014,24,17
9,2014,18,10
10,2014,15,15
13,2014,25,8
14,2014,18,11
16,2014,24,16
19,2014,21,14
20,2014,18,8
21,2014,20,14
22,2014,17,12
23,2014,20,11
25,2014,24,15
28,2014,28,16
29,2014,21,15
30,2014,36,16
32,2014,17,16
34,2014,27,16
35,2014,25,12
36,2014,24,12
37,2014,26,11
39,2014,19,10
40,2014,33,16
41,2014,32,17
42,2014,21,14
45,2014,36,16
46,2014,17,12
48,2014,30,11
50,2014,27,14
51,2014,25,18
52,2014,39,16
54,2014,21,12
55,2014,27,18
60,2014,19,16
66,2014,34,16
68,2014,32,18
71,2014,32,14
72,2014,29,20
73,2014,25,16
75,2014,33,20
76,2014,30,18
77,2014,28,16
78,2014,33,16
79,2014,24,12
81,2014,19,11
82,2014,18,10
83,2014,32,11
85,2014,18,10
86,2014,20,9
88,2014,31,16
89,2014,20,12
91,2014,35,15
92,2014,25,12
94,2014,15,8
95,2014,20,15
98,2014,18,12
99,2014,35,17
100,2014,22,11
103,2014,19,12
106,2014,20,16
107,2014,30,16
108,2014,19,16
109,2014,33,20
110,2014,31,16
114,2014,22,12
115,2014,36,16
117,2014,24,16
123,2014,41,16
124,2014,30,16
127,2014,31,15
130,2014,32,17
132,2014,27,16
134,2014,20,18
135,2014,17,16
137,2014,37,20
138,2014,34,16
139,2014,39,20
140,2014,32,16
142,2014,34,20
144,2014,24,12
145,2014,21,15
146,2014,29,17
147,2014,32,12
148,2014,34,18
150,2014,20,16
151,2014,23,16
153,2014,29,14
156,2014,25,14
157,2014,40,14
161,2014,21,10
163,2014,21,18
166,2014,20,12
167,2014,27,14
168,2014,22,18
171,2014,32,16
174,2014,40,17
175,2014,21,12
177,2014,30,15
179,2014,33,18
182,2014,19,12
183,2014,23,12
184,2014,20,12
186,2014,21,14
187,2014,24,12
189,2014,16,16
192,2014,16,12
193,2014,20,12
194,2014,20,10
196,2014,24,12
197,2014,22,11
200,2014,25,12
203,2014,28,12
205,2014,30,16
206,2014,20,9
207,2014,17,11
208,2014,17,11
215,2014,18,11
217,2014,35,9
218,2014,40,16
221,2014,26,12
224,2014,16,12
227,2014,26,17
229,2014,28,12
230,2014,23,11
233,2014,36,14
234,2014,29,16
235,2014,40,16
239,2014,19,10
242,2014,28,18
243,2014,24,19
247,2014,28,16
248,2014,23,12
249,2014,36,12
251,2014,33,16
252,2014,33,16
253,2014,22,14
255,2014,23,12
257,2014,36,12
258,2014,23,20
259,2014,39,14
262,2014,16,11
263,2014,16,10
264,2014,18,11
265,2014,19,11
269,2014,19,12
270,2014,33,18
271,2014,36,18
272,2014,27,16
274,2014,22,12
275,2014,18,12
277,2014,27,14
278,2014,28,14
280,2014,21,14
281,2014,19,10
283,2014,31,19
285,2014,31,19
287,2014,19,12
288,2014,36,20
289,2014,21,10
291,2014,24,15
292,2014,19,12
293,2014,19,12
294,2014,17,10
295,2014,22,10
296,2014,26,16
297,2014,26,15
298,2014,20,12
299,2014,26,12
303,2014,37,16
304,2014,57,16
308,2014,20,8
309,2014,29,14
310,2014,21,11
313,2014,16,12
314,2014,23,14
315,2014,23,12
317,2014,25,20
319,2014,15,10
320,2014,24,12
322,2014,33,16
323,2014,25,17
325,2014,34,14
326,2014,33,12
327,2014,22,9
328,2014,29,15
330,2014,18,12
331,2014,29,15
332,2014,21,19
334,2014,32,16
337,2014,17,10
339,2014,20,10
342,2014,25,20
343,2014,26,18
344,2014,24,16
345,2014,34,17
346,2014,22,8
347,2014,21,12
348,2014,28,12
349,2014,26,15
350,2014,30,20
351,2014,22,18
352,2014,26,16
357,2014,30,15
358,2014,27,12
359,2014,17,11
360,2014,37,16
361,2014,25,12
362,2014,20,12
366,2014,30,16
367,2014,36,15
369,2014,18,16
370,2014,22,12
371,2014,30,16
372,2014,37,20
373,2014,24,16
374,2014,22,15
376,2014,31,16
379,2014,24,16
380,2014,35,18
383,2014,31,20
386,2014,30,12
387,2014,36,15
388,2014,21,12
390,2014,21,12
392,2014,29,12
394,2014,18,18
396,2014,20,16
397,2014,19,14
398,2014,28,20
401,2014,20,12
402,2014,26,12
403,2014,23,14
404,2014,29,20
405,2014,36,16
407,2014,30,16
408,2014,41,20
409,2014,28,20
411,2014,33,19
